ID,ParentID,Title,Description,Type,Semester,Chapter
AP-19-N-10-03,AP-19-N-10,AP-19-N-10-03,Describe the location of the liver relative to other body structures.,LO,Anatomy and Physiology II,5
AP-19-N-10-04,AP-19-N-10,AP-19-N-10-04,Identify and describe the histological components of the classic hepatic lobule.,LO,Anatomy and Physiology II,5
AP-19-N-10-05,AP-19-N-10,AP-19-N-10-05,Identify and describe the structure and functions of the gallbladder.,LO,Anatomy and Physiology II,5
AP-19-N-10-06,AP-19-N-10,AP-19-N-10-06,Describe the location of the gallbladder relative to other body structures.,LO,Anatomy and Physiology II,5
AP-19-N-10-07,AP-19-N-10,AP-19-N-10-07,Identify and describe the structure and functions of the pancreas.,LO,Anatomy and Physiology II,5
AP-19-N-10-08,AP-19-N-10,AP-19-N-10-08,Describe the location of the pancreas relative to other body structures.,LO,Anatomy and Physiology II,5
AP-19-N-10-09,AP-19-N-10,AP-19-N-10-09,Identify and describe the major histological components of the pancreas (pancreatic acini and pancreatic islets [islets of Langerhans]) and discuss their major functions.,LO,Anatomy and Physiology II,5
AP-19-N-10-10,AP-19-N-10,AP-19-N-10-10,Describe the major functions of the biliary apparatus.,LO,Anatomy and Physiology II,5
AP-19-N-10-11,AP-19-N-10,AP-19-N-10-11,"Identify and describe the biliary apparatus components (i.e., left and right hepatic ducts, common hepatic duct, cystic duct, common bile duct, main pancreatic duct, hepatopancreatic ampulla [ampulla of Vater], hepatopancreatic sphincter [sphincter of Oddi], major duodenal papilla).",LO,Anatomy and Physiology II,5
AP-19-N-10-12,AP-19-N-10,AP-19-N-10-12,Trace the path of bile and pancreatic juice through the biliary apparatus.,LO,Anatomy and Physiology II,5
AP-19-N-11,AP-19-N,N11 - Motility in the gastrointestinal (GI) tract,Motility in the gastrointestinal (GI) tract,Subject,Anatomy and Physiology II,5
AP-19-N-11-01,AP-19-N-11,AP-19-N-11-01,"List the structures involved in deglutition and explain the process of deglutition, including the changes in position of the glottis and larynx that prevent aspiration.",LO,Anatomy and Physiology II,5
AP-19-N-11-02,AP-19-N-11,AP-19-N-11-02,"Compare and contrast the following: peristalsis, mixing waves, segmentation, and mass movement.",LO,Anatomy and Physiology II,5
AP-19-N-11-03,AP-19-N-11,AP-19-N-11-03,"Explain how volume, chemical composition, and osmolarity of chyme affect motility in the stomach and in the duodenum.",LO,Anatomy and Physiology II,5
AP-19-N-11-04,AP-19-N-11,AP-19-N-11-04,Describe the defecation reflex and how it is affected by somatic and autonomic innervation.,LO,Anatomy and Physiology II,5
AP-19-N-12,AP-19-N,N12 - Physiology of digestion,Physiology of digestion,Subject,Anatomy and Physiology II,5
AP-19-N-12-01,AP-19-N-12,AP-19-N-12-01,"List the enzymes, their sources, their substrates, and their products of chemical digestion (enzymatic hydrolysis).",LO,Anatomy and Physiology II,5
AP-19-N-12-02,AP-19-N-12,AP-19-N-12-02,"Identify the locations of chemical digestion of macromolecules (e.g., carbohydrates, proteins, lipids). Define zymogen and describe its importance in chemical digestion.",LO,Anatomy and Physiology II,5
AP-19-N-12-03,AP-19-N-12,AP-19-N-12-03,"Describe the functions, production, and regulation of secretion of hydrochloric acid (HCl).",LO,Anatomy and Physiology II,5
AP-19-N-12-04,AP-19-N-12,AP-19-N-12-04,"Define emulsification, and explain how and where bile salts facilitate fat digestion.",LO,Anatomy and Physiology II,5
AP-19-N-12-05,AP-19-N-12,AP-19-N-12-05,Describe the role of bacteria (microbiome) in digestion.,LO,Anatomy and Physiology II,5
AP-19-N-13,AP-19-N,N13 - Processes of absorption,Processes of absorption,Subject,Anatomy and Physiology II,5
AP-19-N-13-01,AP-19-N-13,AP-19-N-13-01,"List the organs and specific structures that facilitate the absorption of nutrients (e.g., monosaccharides, amino acids, fatty acids, monoglycerides).",LO,Anatomy and Physiology II,5
AP-19-N-13-02,AP-19-N-13,AP-19-N-13-02,Explain the transport processes involved in the absorption of various nutrients.,LO,Anatomy and Physiology II,5
AP-19-N-13-03,AP-19-N-13,AP-19-N-13-03,"Describe the absorption of minerals (e.g., calcium, iron) and vitamins (e.g., fat-soluble, water-soluble, B12) in the gastrointestinal (GI) tract.",LO,Anatomy and Physiology II,5
AP-19-N-13-04,AP-19-N-13,AP-19-N-13-04,Describe bile salt recycling.,LO,Anatomy and Physiology II,5
AP-19-N-13-05,AP-19-N-13,AP-19-N-13-05,Describe the process of water absorption in the gastrointestinal (GI) tract.,LO,Anatomy and Physiology II,5
AP-19-N-14,AP-19-N,N14 - Hormonal and neural regulation of digestive processes,Hormonal and neural regulation of digestive processes,Subject,Anatomy and Physiology II,5
AP-19-N-14-01,AP-19-N-14,AP-19-N-14-01,Describe the enteric nervous system (ENS) and explain its role in controlling digestive system function.,LO,Anatomy and Physiology II,5
AP-19-N-14-02,AP-19-N-14,AP-19-N-14-02,Compare and contrast sympathetic and parasympathetic innervation effects on the digestive system.,LO,Anatomy and Physiology II,5
AP-19-N-14-03,AP-19-N-14,AP-19-N-14-03,*List the components of a short reflex and a long reflex in the digestive system.,LO,Anatomy and Physiology II,5
AP-19-N-14-04,AP-19-N-14,AP-19-N-14-04,"Explain the effects of the cephalic phase, gastric phase, and intestinal phase of digestion on various parts of the gastrointestinal (GI) tract.",LO,Anatomy and Physiology II,5
AP-19-N-14-05,AP-19-N-14,AP-19-N-14-05,"Describe the source, stimuli for release, targets, and actions of gastrointestinal (GI) tract hormones - (e.g., gastrin, cholecystokinin, secretin).",LO,Anatomy and Physiology II,5
AP-19-N-15,AP-19-N,N15 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology II,5
AP-19-N-15-01,AP-19-N-15,AP-19-N-15-01,"Describe mass balance in the digestive system (e.g., fluid intake, digestive secretions, fluid absorption, excretion) and its relationship to body fluid homeostasis.",LO,Anatomy and Physiology II,5
AP-19-N-15-02,AP-19-N-15,AP-19-N-15-02,Explain how the digestive system relates to other body systems to maintain homeostasis.,LO,Anatomy and Physiology II,5
AP-19-N-16,AP-19-N,N16 - Predictions related to homeostatic imbalance,Predictions related to homeostatic imbalance,Subject,Anatomy and Physiology II,5
AP-19-N-16-01,AP-19-N-16,AP-19-N-16-01,"Given a factor or situation (e.g., surgical removal of part of the stomach), predict the changes that could occur in the digestive system and the consequences of those changes (i.e., given a cause, state possible effects).",LO,Anatomy and Physiology II,5
AP-19-N-16-02,AP-19-N-16,AP-19-N-16-02,"*Given a disruption in the structure or function of the digestive system (e.g., diarrhea), predict the possible factors or situations that might have created that disruption (i.e., given an effect, predict possible causes).",LO,Anatomy and Physiology II,5
AP-19-O,AP-19-1000,O - Metabolism,Module O,Folder,Anatomy and Physiology II,6
AP-19-O-01,AP-19-O,O01 - Nutrients,Nutrients,Subject,Anatomy and Physiology II,6
AP-19-O-01-01,AP-19-O-01,AP-19-O-01-01,"Define nutrient, essential nutrient, and non-essential nutrient.",LO,Anatomy and Physiology II,6
AP-19-O-01-02,AP-19-O-01,AP-19-O-01-02,"Describe common uses in the body for carbohydrates, fats, and proteins.",LO,Anatomy and Physiology II,6
AP-19-O-01-03,AP-19-O-01,AP-19-O-01-03,"Classify vitamins as either fat-soluble or water-soluble, and describe the major uses in the body of each vitamin.",LO,Anatomy and Physiology II,6
AP-19-O-01-04,AP-19-O-01,AP-19-O-01-04,"Name the major minerals (e.g., calcium, sodium, potassium) and trace elements (e.g., iron, iodine, zinc) and their roles within various physiological processes in the body.",LO,Anatomy and Physiology II,6
AP-19-O-01-05,AP-19-O-01,AP-19-O-01-05,Explain the significance of protein intake to nitrogen balance.,LO,Anatomy and Physiology II,6
AP-19-O-02,AP-19-O,O02 - Introduction to metabolism,Introduction to metabolism,Subject,Anatomy and Physiology II,6
AP-19-O-02-01,AP-19-O-02,AP-19-O-02-01,"Define metabolism, anabolism, and catabolism, and provide examples of anabolic and catabolic reactions.",LO,Anatomy and Physiology II,6
AP-19-O-02-02,AP-19-O-02,AP-19-O-02-02,Compare and contrast the roles of enzymes and cofactors in metabolic processes.,LO,Anatomy and Physiology II,6
AP-19-O-02-03,AP-19-O-02,AP-19-O-02-03,"Explain the roles of coenzyme A, nicotinamide adenine dinucleotide (NAD), and flavin adenine dinucleotide (FAD) in metabolism.",LO,Anatomy and Physiology II,6
AP-19-O-02-04,AP-19-O-02,AP-19-O-02-04,"Describe the processes of oxidation, reduction, decarboxylation, deamination, and phosphorylation.",LO,Anatomy and Physiology II,6
AP-19-O-03,AP-19-O,"O03 - Cellular respiration and metabolism of carbohydrates, fats, and proteins","Cellular respiration and metabolism of carbohydrates, fats, and proteins",Subject,Anatomy and Physiology II,6
AP-19-O-03-01,AP-19-O-03,AP-19-O-03-01,"Describe the processes of aerobic respiration (e.g., citric acid [Krebs, tricarboxylic acid or TCA] cycle, electron transport chain) in the oxidation of glucose to generate ATP.",LO,Anatomy and Physiology II,6
AP-19-O-03-02,AP-19-O-03,AP-19-O-03-02,"Describe the processes of anaerobic respiration (e.g., glycolysis) in the oxidation of carbohydrates to generate ATP.",LO,Anatomy and Physiology II,6
AP-19-O-03-03,AP-19-O-03,AP-19-O-03-03,"Describe metabolic pathways that produce or store glucose (e.g., glycogenesis, glycogenolysis, gluconeogenesis).",LO,Anatomy and Physiology II,6
AP-19-O-03-04,AP-19-O-03,AP-19-O-03-04,"Describe the anabolic and catabolic processes of fat metabolism (e.g., lipolysis, lipogenesis) and how these processes interact with carbohydrate metabolism.",LO,Anatomy and Physiology II,6
AP-19-O-03-05,AP-19-O-03,AP-19-O-03-05,"Describe the anabolic and catabolic processes of protein metabolism (e.g., deamination, transamination) and how these processes interact with carbohydrate metabolism.",LO,Anatomy and Physiology II,6
AP-19-O-03-06,AP-19-O-03,AP-19-O-03-06,"Compare and contrast carbohydrate, fat, and protein metabolism in the fed (absorptive) and fasted (post-absorptive) states 3 .",LO,Anatomy and Physiology II,6
AP-19-O-03-07,AP-19-O-03,AP-19-O-03-07,"Describe the effects of hormones (e.g., cortisol, growth hormone, thyroid hormone, insulin, glucagon) on the anabolic and catabolic metabolism of carbohydrates, fats, and proteins.",LO,Anatomy and Physiology II,6
AP-19-O-04,AP-19-O,O04 - Energy balance and thermoregulation,Energy balance and thermoregulation,Subject,Anatomy and Physiology II,6
AP-19-O-04-01,AP-19-O-04,AP-19-O-04-01,Define metabolic rate and describe the conditions under which basal metabolic rate is measured.,LO,Anatomy and Physiology II,6
AP-19-O-04-02,AP-19-O-04,AP-19-O-04-02,Describe factors that affect metabolic rate.,LO,Anatomy and Physiology II,6
AP-19-O-04-03,AP-19-O-04,AP-19-O-04-03,"Describe the roles of the liver, adipose tissue, and skeletal muscle in metabolism.",LO,Anatomy and Physiology II,6
AP-19-O-04-04,AP-19-O-04,AP-19-O-04-04,Define calorie and kilocalorie.,LO,Anatomy and Physiology II,6
AP-19-O-04-05,AP-19-O-04,AP-19-O-04-05,"Describe energy yields per gram for carbohydrates, fats, and proteins.",LO,Anatomy and Physiology II,6
AP-19-O-04-06,AP-19-O-04,AP-19-O-04-06,Describe the neural and chemical control of appetite and food intake.,LO,Anatomy and Physiology II,6
AP-19-O-04-07,AP-19-O-04,AP-19-O-04-07,Explain the importance of thermoregulation in the body.,LO,Anatomy and Physiology II,6
AP-19-O-04-08,AP-19-O-04,AP-19-O-04-08,Explain how various organ systems and behaviors participate in thermoregulation.,LO,Anatomy and Physiology II,6
AP-19-O-05,AP-19-O,O05 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology II,6
AP-19-O-05-01,AP-19-O-05,AP-19-O-05-01,Explain how metabolic processes participate in the maintenance of blood glucose and body temperature homeostasis.,LO,Anatomy and Physiology II,6
AP-19-O-06,AP-19-O,O06 - Predictions related to homeostatic imbalance,Predictions related to homeostatic imbalance,Subject,Anatomy and Physiology II,6
AP-19-O-06-01,AP-19-O-06,AP-19-O-06-01,"Given a factor or situation (e.g., cirrhosis of the liver), predict the changes that could occur in metabolism and the consequences of those changes (i.e., given a cause, state a possible effect).",LO,Anatomy and Physiology II,6
AP-19-O-06-02,AP-19-O-06,AP-19-O-06-02,"*Given a disruption in metabolism (e.g., low hemoglobin concentration), predict the possible factors or situations that might have created that disruption (i.e., given an effect, predict possible causes).",LO,Anatomy and Physiology II,6
AP-19-P,AP-19-1000,P - Uninary System,Module P,Folder,Anatomy and Physiology II,8
AP-19-P-01,AP-19-P,P01 - General functions of the urinary system,General functions of the urinary system,Subject,Anatomy and Physiology II,8
AP-19-P-01-01,AP-19-P-01,AP-19-P-01-01,Describe the major functions of the urinary system and which organs are responsible for those functions.,LO,Anatomy and Physiology II,8
AP-19-P-02,AP-19-P,P02 - Gross and microscopic anatomy of the kidney,Gross and microscopic anatomy of the kidney,Subject,Anatomy and Physiology II,8
AP-19-P-02-01,AP-19-P-02,AP-19-P-02-01,"Identify and describe the anatomic structure of the kidney, including its coverings.",LO,Anatomy and Physiology II,8
AP-19-P-02-02,AP-19-P-02,AP-19-P-02-02,Distinguish histologically between the renal cortex and the renal medulla.,LO,Anatomy and Physiology II,8
AP-19-P-02-03,AP-19-P-02,AP-19-P-02-03,"Trace the path of blood flow through the kidney, from the renal artery to the renal vein.",LO,Anatomy and Physiology II,8
AP-19-P-02-04,AP-19-P-02,AP-19-P-02-04,"Identify and describe the structure of a typical nephron, including the renal corpuscle (i.e.,glomerular [Bowman’s] capsule, glomerulus) and renal tubule (i.e., proximal convoluted tubule, nephron loop [loop of Henle], distal convoluted tubule).",LO,Anatomy and Physiology II,8
AP-19-P-02-05,AP-19-P-02,AP-19-P-02-05,"Identify and describe the vascular elements associated with the nephron (i.e., afferent and efferent arterioles, glomerulus, peritubular capillaries, vasa recta).",LO,Anatomy and Physiology II,8
AP-19-P-02-06,AP-19-P-02,AP-19-P-02-06,Compare and contrast the anatomic structure of the cortical nephrons and juxtamedullary nephrons.,LO,Anatomy and Physiology II,8
AP-19-P-02-07,AP-19-P-02,AP-19-P-02-07,Trace the flow of filtrate from the renal corpuscle through the collecting duct.,LO,Anatomy and Physiology II,8
AP-19-P-02-08,AP-19-P-02,AP-19-P-02-08,"Identify the location, structures and cells of the juxtaglomerular apparatus (JGA) and discuss its significance.",LO,Anatomy and Physiology II,8
AP-19-P-03,AP-19-P,"P03 - Gross and microscopic anatomy of the urinary tract (i.e., ureters, urinary bladder, urethra)","Gross and microscopic anatomy of the urinary tract (i.e., ureters, urinary bladder, urethra)",Subject,Anatomy and Physiology II,8
AP-19-P-03-01,AP-19-P-03,AP-19-P-03-01,"Identify and describe the gross anatomy and location of the ureters, urinary bladder, and urethra.",LO,Anatomy and Physiology II,8
AP-19-P-03-02,AP-19-P-03,AP-19-P-03-02,"Identify and describe the microscopic anatomy of the ureters, urinary bladder, and urethra.",LO,Anatomy and Physiology II,8
AP-19-P-03-03,AP-19-P-03,AP-19-P-03-03,Compare and contrast the anatomy of the male urethra versus the female urethra.,LO,Anatomy and Physiology II,8
AP-19-P-03-04,AP-19-P-03,AP-19-P-03-04,"Compare and contrast the locations, innervation and functions of the internal urethral sphincter and external urethral sphincter.",LO,Anatomy and Physiology II,8
AP-19-P-03-05,AP-19-P-03,AP-19-P-03-05,Trace the path of urine from the collecting duct of the kidney to the external urethral orifice.,LO,Anatomy and Physiology II,8
AP-19-P-04,AP-19-P,"P04 - Functional process of urine formation, including filtration, reabsorption, and secretion","Functional process of urine formation, including filtration, reabsorption, and secretion",Subject,Anatomy and Physiology II,8
AP-19-P-04-01,AP-19-P-04,AP-19-P-04-01,"Describe the three processes that take place in the nephron (i.e., filtration, reabsorption, and secretion) and explain how the integration of these three processes determines the volume and composition of urine.",LO,Anatomy and Physiology II,8
AP-19-P-04-02,AP-19-P-04,AP-19-P-04-02,"Compare and contrast blood plasma, glomerular filtrate, and urine.",LO,Anatomy and Physiology II,8
AP-19-P-04-03,AP-19-P-04,AP-19-P-04-03,"For any solute, explain how renal filtration, reabsorption, and secretion determine the excretion rate of that solute.",LO,Anatomy and Physiology II,8
AP-19-P-04-04,AP-19-P-04,AP-19-P-04-04,Describe the filtration structures that lie between the lumen of the glomerular capillaries and the capsular (Bowman) space.,LO,Anatomy and Physiology II,8
AP-19-P-04-05,AP-19-P-04,AP-19-P-04-05,"Define glomerular filtration rate (GFR) and explain the role of blood pressure, capsule fluid pressure, and colloid osmotic (oncotic) pressure in determining GFR.",LO,Anatomy and Physiology II,8
AP-19-P-04-06,AP-19-P-04,AP-19-P-04-06,"Describe factors that can change blood pressure, capsule fluid pressure, and colloid osmotic (oncotic) pressure and thereby change glomerular filtration rate (GFR).",LO,Anatomy and Physiology II,8
AP-19-P-04-07,AP-19-P-04,AP-19-P-04-07,Explain the role of the juxtaglomerular apparatus (JGA) in tubuloglomerular feedback.,LO,Anatomy and Physiology II,8
AP-19-P-04-08,AP-19-P-04,AP-19-P-04-08,Compare and contrast tubular reabsorption and secretion with respect to the direction of solute movement and the tubule segments in which each process occurs.,LO,Anatomy and Physiology II,8
AP-19-P-04-09,AP-19-P-04,AP-19-P-04-09,"Describe specific mechanisms of transepithelial transport that occur in different parts of the nephron (e.g., active transport, osmosis, facilitated diffusion, electrochemical gradients, receptor-mediated endocytosis, transcytosis).",LO,Anatomy and Physiology II,8
AP-19-P-04-10,AP-19-P-04,AP-19-P-04-10,"Give examples of each type of transepithelial transport, including the substance being transported, any membrane proteins involved, and the direction of movement across the tubule wall (e.g., water is reabsorbed from the collecting duct through aquaporin water channels).",LO,Anatomy and Physiology II,8
AP-19-P-04-11,AP-19-P-04,AP-19-P-04-11,"For the important solutes of the body (e.g., Na+, K+, glucose, urea), describe how each segment of the nephron handles the solute and compare the filtration rate of the solute to its excretion rate (i.e., the net handling of the solute by the nephron). 2",LO,Anatomy and Physiology II,8
AP-19-P-04-12,AP-19-P-04,AP-19-P-04-12,Explain the difference between clearance of a solute and renal handling of a solute.,LO,Anatomy and Physiology II,8
AP-19-P-04-13,AP-19-P-04,AP-19-P-04-13,State the equation for clearance of a solute and explain how inulin and creatinine clearance are used to determine glomerular filtration rate (GFR).,LO,Anatomy and Physiology II,8
AP-19-P-04-14,AP-19-P-04,AP-19-P-04-14,Describe the percentage of filtrate that is reabsorbed in each segment of the nephron.,LO,Anatomy and Physiology II,8
AP-19-P-04-15,AP-19-P-04,AP-19-P-04-15,Trace the changes in filtrate osmolarity as it passes through the segments of the nephron.,LO,Anatomy and Physiology II,8
AP-19-P-04-16,AP-19-P-04,AP-19-P-04-16,"Explain the role of the nephron loop (of Henle), its permeability to water, and the high osmolarity of the interstitial fluid in the renal medulla in the formation of dilute urine. 3",LO,Anatomy and Physiology II,8
AP-19-P-04-17,AP-19-P-04,AP-19-P-04-17,"Describe the transport processes involved in eliminating drugs (e.g., penicillin), wastes, and foreign substances.",LO,Anatomy and Physiology II,8
AP-19-P-04-18,AP-19-P-04,AP-19-P-04-18,Describe the composition of normal urine.,LO,Anatomy and Physiology II,8
AP-19-P-05,AP-19-P,"P05 - Control of sodium, potassium, and water homeostasis","Control of sodium, potassium, and water homeostasis",Subject,Anatomy and Physiology II,8
AP-19-P-05-01,AP-19-P-05,AP-19-P-05-01,"For the renin-angiotensin system (RAS), describe the factors that initiate renin release, the pathway from angiotensinogen to angiotensin II (ANGII), and the effects of ANGII on various tissues.",LO,Anatomy and Physiology II,8
AP-19-P-05-02,AP-19-P-05,AP-19-P-05-02,"Describe the signals that cause release of aldosterone from the adrenal cortex and the effect of aldosterone on the nephron, including the tubule segment involved and the transport mechanisms that are altered by aldosterone.",LO,Anatomy and Physiology II,8
AP-19-P-05-03,AP-19-P-05,AP-19-P-05-03,"Describe the effect of vasopressin (ADH, antidiuretic hormone) on the nephron and on the final concentration of urine.",LO,Anatomy and Physiology II,8
AP-19-P-05-04,AP-19-P-05,AP-19-P-05-04,"Describe the factors that cause release of natriuretic peptide hormones, their sites of synthesis, and their effects on the nephron.",LO,Anatomy and Physiology II,8
AP-19-P-06,AP-19-P,P06 - Additional endocrine activities of the kidney,Additional endocrine activities of the kidney,Subject,Anatomy and Physiology II,8
AP-19-P-06-01,AP-19-P-06,AP-19-P-06-01,Describe the role of the kidney in vitamin D activation.,LO,Anatomy and Physiology II,8
AP-19-P-06-02,AP-19-P-06,AP-19-P-06-02,Describe the role of the kidney in regulating erythropoiesis.,LO,Anatomy and Physiology II,8
AP-19-P-06-03,AP-19-P-06,AP-19-P-06-03,Describe the effect of parathyroid hormone (PTH) on renal handling of calcium and phosphate.,LO,Anatomy and Physiology II,8
AP-19-P-07,AP-19-P,P07 - Micturition (urination),Micturition (urination),Subject,Anatomy and Physiology II,8
AP-19-P-07-01,AP-19-P-07,AP-19-P-07-01,Describe the micturition reflex and the role of the autonomic nervous system in the reflex.,LO,Anatomy and Physiology II,8
AP-19-P-07-02,AP-19-P-07,AP-19-P-07-02,Describe voluntary control of micturition.,LO,Anatomy and Physiology II,8
AP-19-P-08,AP-19-P,P08 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology II,8
AP-19-P-08-01,AP-19-P-08,AP-19-P-08-01,Provide specific examples to demonstrate how urinary system processes help maintain solute and osmolarity homeostasis in the body.,LO,Anatomy and Physiology II,8
AP-19-P-09,AP-19-P,P09 - Predictions related to disruption of homeostasis,Predictions related to disruption of homeostasis,Subject,Anatomy and Physiology II,8
AP-19-P-09-01,AP-19-P-09,AP-19-P-09-01,"Given a factor or situation (e.g., hyperglycemia), predict the changes that could occur in the urinary system and the consequences of those changes (i.e., given a cause, state a possible effect).",LO,Anatomy and Physiology II,8
AP-19-P-09-02,AP-19-P-09,AP-19-P-09-02,"*Given a disruption in the structure or function of the urinary system (e.g., blood in the urine), predict the possible factors or situations that might have caused that disruption (i.e., given an effect, predict possible causes).",LO,Anatomy and Physiology II,8
AP-19-Q,AP-19-1000,Q - Fluid/Electrolytes & Acid/Base Balance,Module Q,Folder,Anatomy and Physiology II,9
AP-19-Q-01,AP-19-Q,Q01 - Body fluid compartments,Body fluid compartments,Subject,Anatomy and Physiology II,9
AP-19-Q-01-01,AP-19-Q-01,AP-19-Q-01-01,Compare and contrast total body water (TBW) volumes in normal adult males and females.,LO,Anatomy and Physiology II,9
AP-19-Q-01-02,AP-19-Q-01,AP-19-Q-01-02,Compare and contrast relative volumes and osmolarities of intracellular fluid (ICF) and extracellular fluid (ECF).,LO,Anatomy and Physiology II,9
AP-19-Q-01-03,AP-19-Q-01,AP-19-Q-01-03,"Explain the subdivision of the extracellular fluid (ECF) compartment into plasma and interstitial fluid (IF), and compare volumes and composition of plasma and IF.",LO,Anatomy and Physiology II,9
AP-19-Q-01-04,AP-19-Q-01,AP-19-Q-01-04,Describe the boundary walls that separate different body fluid compartments and list transport mechanisms by which water and other substances move between compartments.,LO,Anatomy and Physiology II,9
AP-19-Q-02,AP-19-Q,Q02 - Regulation of body osmolarity,Regulation of body osmolarity,Subject,Anatomy and Physiology II,9
AP-19-Q-02-01,AP-19-Q-02,AP-19-Q-02-01,"Describe the normal routes of body water entry and loss, and explain how changes in water intake/loss can disrupt osmolarity homeostasis.",LO,Anatomy and Physiology II,9
AP-19-Q-02-02,AP-19-Q-02,AP-19-Q-02-02,Describe behavioral mechanisms that control water intake and loss.,LO,Anatomy and Physiology II,9
AP-19-Q-02-03,AP-19-Q-02,AP-19-Q-02-03,Explain the role of hypothalamic osmoreceptors in regulation of body osmolarity.,LO,Anatomy and Physiology II,9
AP-19-Q-02-04,AP-19-Q-02,AP-19-Q-02-04,"Describe changes to body fluid compartment volumes and osmolarity when a person drinks a large volume of pure water, and then explain the compensatory mechanisms that attempt to restore normal volumes and osmolarity.",LO,Anatomy and Physiology II,9
AP-19-Q-03,AP-19-Q,"Q03 - Homeostasis of blood volume, blood pressure, and body osmolarity","Homeostasis of blood volume, blood pressure, and body osmolarity",Subject,Anatomy and Physiology II,9
AP-19-Q-03-01,AP-19-Q-03,AP-19-Q-03-01,Explain what happens to blood pressure when blood volume decreases significantly due to dehydration or hemorrhage.,LO,Anatomy and Physiology II,9
AP-19-Q-03-02,AP-19-Q-03,AP-19-Q-03-02,Compare changes in body osmolarity in dehydration and hemorrhage.,LO,Anatomy and Physiology II,9
AP-19-Q-03-03,AP-19-Q-03,AP-19-Q-03-03,"Explain how the cardiovascular, endocrine, and urinary systems monitor blood volume and/or blood pressure.",LO,Anatomy and Physiology II,9
AP-19-Q-03-04,AP-19-Q-03,AP-19-Q-03-04,"Explain the integrated responses of the cardiovascular, endocrine, and urinary systems to low blood pressure as a result of dehydration.",LO,Anatomy and Physiology II,9
AP-19-Q-03-05,AP-19-Q-03,AP-19-Q-03-05,*Compare and contrast the compensatory mechanisms used to restore blood pressure in dehydration to those used in hemorrhage.,LO,Anatomy and Physiology II,9
AP-19-Q-04,AP-19-Q,Q04 - Potassium and calcium homeostasis,Potassium and calcium homeostasis,Subject,Anatomy and Physiology II,9
AP-19-Q-04-01,AP-19-Q-04,AP-19-Q-04-01,"Explain the importance of maintaining potassium homeostasis with regards to membrane potential, and provide examples of dysfunction that occur when plasma potassium levels are too high or too low.",LO,Anatomy and Physiology II,9
AP-19-Q-04-02,AP-19-Q-04,AP-19-Q-04-02,Describe the integrated responses of the endocrine and urinary systems to disruptions of potassium homeostasis.,LO,Anatomy and Physiology II,9
AP-19-Q-04-03,AP-19-Q-04,AP-19-Q-04-03,"Explain the importance of maintaining calcium homeostasis, and provide examples of dysfunction that occur when plasma calcium levels are too high or too low.",LO,Anatomy and Physiology II,9
AP-19-Q-04-04,AP-19-Q-04,AP-19-Q-04-04,"Describe the integrated responses of the endocrine, digestive, skeletal, and urinary systems to disruptions of calcium homeostasis.",LO,Anatomy and Physiology II,9
AP-19-Q-05,AP-19-Q,Q05 - Acid-base homeostasis and buffer systems,Acid-base homeostasis and buffer systems,Subject,Anatomy and Physiology II,9
AP-19-Q-05-01,AP-19-Q-05,AP-19-Q-05-01,State the normal pH range for arterial blood and the pH range that is compatible with life.,LO,Anatomy and Physiology II,9
AP-19-Q-05-02,AP-19-Q-05,AP-19-Q-05-02,Explain how changes in pH outside the normal range adversely affect body functions.,LO,Anatomy and Physiology II,9
AP-19-Q-05-03,AP-19-Q-05,AP-19-Q-05-03,State the normal ranges for arterial blood P CO2 and HCO 3 - .,LO,Anatomy and Physiology II,9
AP-19-Q-05-04,AP-19-Q-05,AP-19-Q-05-04,"Describe the major buffer systems of the body (e.g., bicarbonate buffer system, protein buffer system) and their locations (e.g., extracellular fluid) in the body.",LO,Anatomy and Physiology II,9
AP-19-Q-05-05,AP-19-Q-05,AP-19-Q-05-05,Explain the relationship between transport of carbon dioxide in the blood and the bicarbonate buffer system in the plasma.,LO,Anatomy and Physiology II,9
AP-19-Q-05-06,AP-19-Q-05,AP-19-Q-05-06,"Using the equation CO 2 + H 2 O ↔ H + + HCO 3 - , explain what happens to pH when arterial blood P CO2 and HCO 3 - concentrations change.",LO,Anatomy and Physiology II,9
AP-19-Q-06,AP-19-Q,Q06 - Integrated control of acid-base homeostasis,Integrated control of acid-base homeostasis,Subject,Anatomy and Physiology II,9
AP-19-Q-06-01,AP-19-Q-06,AP-19-Q-06-01,"Explain the relationship between changes in alveolar ventilation (i.e., hypoventilation and hyperventilation), arterial blood P CO2 , arterial blood pH, and arterial blood HCO 3 - .",LO,Anatomy and Physiology II,9
AP-19-Q-06-02,AP-19-Q-06,AP-19-Q-06-02,Explain the mechanisms by which the nephron secretes or reabsorbs hydrogen ions.,LO,Anatomy and Physiology II,9
AP-19-Q-06-03,AP-19-Q-06,AP-19-Q-06-03,Explain the mechanisms by which the nephron retains filtered bicarbonate ions and makes new bicarbonate ions.,LO,Anatomy and Physiology II,9
AP-19-Q-06-04,AP-19-Q-06,AP-19-Q-06-04,Define acidosis and alkalosis.,LO,Anatomy and Physiology II,9
